ID	TR02_TYPE	ORG_NAME	SECTOR_ID	ORG_NETWORK_BIT	ORG_PARTICIPANT_BIT	ORG_NB_EMPLOY	ORG_URL	ORG_BHR_URL	ORG_DATE_CREATE	ORG_DATE_MODIFICATION	ORG_DATE_JOINING	ORG_DATE_DELISTED	ORG_ACTIVE	ORG_ISGLOBAL500	TR01_COUNTRY_ID	ORG_STATUS_COP	ORG_COP_ALERT	ORG_UN_SPEC	ORG_PART_MAIL	ORG_30DAYS_TO_COP	ORG_90DAYS_TO_COP	ORG_TODAY_COPDUE	ORG_TODAY_INACT	ORG_30DAYS_TO_INACT	ORG_90DAYS_TO_INACT	ORG_MEMBER_ONEYEAR	ORG_LISTED_STATUS	ORG_LIST_CODE	ORG_LIST_EXCHANGE_CODE	ORG_PARENT_NAME	ORG_PARENT_LIST_CODE	TR11_REASON	ORG_LAST_MODIFIED_BY	ORG_JOIN_LETTER
6419	SME	Szazi Bechara Advogados	32	FALSE	TRUE	20	http://		10/26/2005	8/17/2009	11/24/2004		TRUE	FALSE	BR	2			0	11/29/2009	9/30/2009	12/29/2009	12/29/2010	11/29/2010	9/30/2010	11/24/2005	0		ZXXZ	This feature was never implemented		0	141256823	
9003	SME	SzimplaCity Ltd.	14	FALSE	TRUE	20	http://www.szimpla.hu		2/2/2009	2/2/2009	2/2/2009		TRUE	FALSE	HU	2			0	1/3/2011	11/4/2010	2/2/2011	2/2/2012	1/3/2012	11/4/2011	2/2/2010	0		ZXXZ	All		0		pdf
8397	SME	Szinergia Project and Change Management Kft.	11	FALSE	TRUE	20	http://www.szinergia.hu		10/8/2008	10/8/2008	10/8/2008		TRUE	FALSE	HU	2			0	9/8/2010	7/10/2010	10/8/2010	10/8/2011	9/8/2011	7/10/2011	10/8/2009	0		ZXXZ	All		0		doc
8199	Company	T-banebolaget Stockholm AB	31	FALSE	TRUE	3000	http://tbbs.se		9/3/2008	9/3/2008	9/3/2008		TRUE	FALSE	SW	2			0	8/4/2010	6/5/2010	9/3/2010	9/3/2011	8/4/2011	6/5/2011	9/3/2009	1		ZXXZ	All		0		pdf
6647	Company	T-Hrvatski Telekom	28	FALSE	TRUE	7186	http://www.t.ht.hr		3/21/2007	3/21/2007	3/21/2007		TRUE	FALSE	HR	2			0	2/23/2010	12/25/2009	3/25/2010	3/25/2011	2/23/2011	12/25/2010	3/20/2008			ZXXZ					
7904	SME	T.E.I.M.	9	FALSE	TRUE	33	http://www.teim.net		7/9/2008	7/9/2008	7/9/2008		TRUE	FALSE	FR	2			0	6/9/2010	4/10/2010	7/9/2010	7/9/2011	6/9/2011	4/10/2011	7/9/2009	0		ZXXZ	All		0		pdf
6648	SME	T.I.D. - Tecnicas Industriales en Decoracion	32	FALSE	TRUE	105	http://www.tidsl.com		7/12/2007	7/12/2007	7/12/2007		TRUE	FALSE	ES	1			0	6/11/2009	4/12/2009	7/11/2009	7/11/2010	6/11/2010	4/12/2010	7/11/2008			ZXXZ					
6649	Company	TAASI Inc	29	FALSE	TRUE	0			10/26/2005		6/20/2002	6/20/2006	FALSE	FALSE	PH	0			0	5/20/2004	3/21/2004	6/19/2004	6/19/2005	5/20/2005	3/21/2005	6/20/2003			ZXXZ			3		
6650	SME	Tableros Peruanos S.A.	16	FALSE	TRUE	114	http://www.tablerosperuanos.com		10/26/2005		4/20/2004	4/20/2008	FALSE	FALSE	PE	3			0	3/21/2006	1/20/2006	4/20/2006	4/20/2007	3/21/2007	1/20/2007	4/20/2005			ZXXZ			3		
6651	SME	Tactix Strategic Consulting	21	FALSE	TRUE	10	http://www.tactixconsulting.com		8/6/2007	6/20/2008	8/6/2007		TRUE	FALSE	JO	2			0	7/4/2010	5/5/2010	8/3/2010	8/3/2011	7/4/2011	5/5/2011	8/5/2008	0		ZXXZ	All		0		
6652	SME	TAD Pharma GmbH	24	FALSE	TRUE	240	http://www.tad.de		10/26/2005		5/16/2005		TRUE	FALSE	DE	0			0	1/21/2008	11/22/2007	2/20/2008	2/19/2009	1/20/2009	11/21/2008	5/16/2006			ZXXZ					
9426	SME	"Taesung Phils. Co., Inc."	22	FALSE	TRUE	188			5/6/2009	5/6/2009	5/6/2009		TRUE	FALSE	PH	2			0	4/6/2011	2/5/2011	5/6/2011	5/5/2012	4/5/2012	2/5/2012	5/6/2010	1		ZXXZ	All		0	87806823	pdf
8783	CSR Organization	Taford Limited	101	FALSE	TRUE	21	http://taford.com		12/15/2008	12/15/2008	12/15/2008		TRUE	FALSE	HK	2			0	11/15/2010	9/16/2010	12/15/2010	12/15/2011	11/15/2011	9/16/2011	12/15/2009	0		ZXXZ	All		0		pdf
7919	SME	Tagawa Marketing e Propaganda	11	FALSE	TRUE	17	http://www.tagawa.com.br		7/11/2008	7/11/2008	7/11/2008		TRUE	FALSE	BR	2			0	6/11/2010	4/12/2010	7/11/2010	7/11/2011	6/11/2011	4/12/2011	7/11/2009	0		ZXXZ	All		0		pdf
6653	Company	"Tahanan Outreach Projects and Services, Inc"	12	FALSE	TRUE	0			10/26/2005		6/20/2002	6/20/2006	FALSE	FALSE	PH	0			0	5/20/2004	3/21/2004	6/19/2004	6/19/2005	5/20/2005	3/21/2005	6/20/2003			ZXXZ			3		
6654	Company	Tahuamanu S.A.	1	FALSE	TRUE	364	http://www.tahuamanu.com		3/23/2007	3/23/2007	3/23/2007		TRUE	FALSE	BO	2			0	3/17/2010	1/16/2010	4/16/2010	4/16/2011	3/17/2011	1/16/2011	3/22/2008			ZXXZ					
8533	SME	"Tai Hong Machinery Electric (Kunshan) Co., Ltd."	22	FALSE	TRUE	110			10/30/2008	10/30/2008	10/30/2008		TRUE	FALSE	CN	2			0	9/30/2010	8/1/2010	10/30/2010	10/30/2011	9/30/2011	8/1/2011	10/30/2009	0		ZXXZ	All		0		pdf
6655	Company	Taittinger	30	FALSE	TRUE	7500			10/26/2005	1/14/2008	4/21/2003		FALSE	FALSE	FR	0			0	3/21/2005	1/20/2005	4/20/2005	4/20/2006	3/21/2006	1/20/2006	4/20/2004	0		ZXXZ			1		
9914	Company	"TAIZHOU SUNNY AGRICULTURAL MACHINERY CO., LTD"	18	FALSE	TRUE	560	WWW.FARMATE.NET		8/19/2009	8/19/2009	8/19/2009		TRUE	FALSE	CN	2			1	7/20/2011	5/21/2011	8/19/2011	8/18/2012	7/19/2012	5/20/2012	8/19/2010	1		ZXXZ	All		0	87806823	pdf
6656	Company	Taj Pamodzi Hotel	30	FALSE	TRUE	300	http://www.tajhotels.com		10/26/2005		5/11/2004	5/11/2008	FALSE	FALSE	ZM	3			0	4/11/2006	2/10/2006	5/11/2006	5/11/2007	4/11/2007	2/10/2007	5/11/2005			ZXXZ			3		
6657	Public Sector Organization	Tajikistan Government	101	FALSE	FALSE	0			10/26/2005		10/26/2005		TRUE	FALSE	TJ	2			0							10/26/2006			ZXXZ					
9251	Company	Takeda Pharmaceutical Company Limited	24	FALSE	TRUE	19210	http://www.takeda.co.jp		3/31/2009	4/2/2009	3/31/2009		TRUE	TRUE	JP	2			0	3/1/2011	12/31/2010	3/31/2011	3/30/2012	2/29/2012	12/31/2011	3/31/2010	2	4502	TYO	This feature was never implemented		0	87806823	pdf
6658	Company	"Takuma Co., Ltd."	20	FALSE	TRUE	703	http://www.takuma.co.jp		11/10/2006	11/10/2006	11/10/2006		TRUE	FALSE	JP	2			0	10/8/2009	8/9/2009	11/7/2009	11/7/2010	10/8/2010	8/9/2010	11/10/2007	2	6013	TYO					
6659	Company	TAL Manufacturing Solutions Limited	11	FALSE	TRUE	0	http://www.tal.co.in		10/26/2005		11/19/2002	11/19/2006	FALSE	FALSE	IN	0			0	10/19/2004	8/20/2004	11/18/2004	11/18/2005	10/19/2005	8/20/2005	11/19/2003			ZXXZ			3		
6660	Company	Talaat Mostafa Group	9	FALSE	TRUE	10000	http://www.talaatmostafa.com		10/26/2005		1/9/2003	1/9/2007	FALSE	FALSE	EG	0			0	12/9/2004	10/10/2004	1/8/2005	1/8/2006	12/9/2005	10/10/2005	1/9/2004			ZXXZ			3		
6661	Company	Talal Abu-Ghazaleh & Co. International	11	FALSE	TRUE	600	http://www.tagi.com		10/26/2005		11/17/2003		TRUE	FALSE	EG	2			0	11/27/2009	9/28/2009	12/27/2009	12/27/2010	11/27/2010	9/28/2010	11/16/2004			ZXXZ					
8541	SME	"Talier Trading Group, Inc."	1	FALSE	TRUE	63	http://www.taliertradinggroup.com		10/30/2008	10/30/2008	10/30/2008		TRUE	FALSE	US	2			0	9/30/2010	8/1/2010	10/30/2010	10/30/2011	9/30/2011	8/1/2011	10/30/2009	1		ZXXZ	All		0		pdf
6662	Company	Talisman Energy Inc.	23	FALSE	TRUE	1565	http://www.talisman-energy.com		10/26/2005		2/10/2004		TRUE	FALSE	CA	2			0	2/15/2010	12/17/2009	3/17/2010	3/17/2011	2/15/2011	12/17/2010	2/9/2005	2	TLM	TSE					
8263	Company	Talisman Malaysia Limited	23	FALSE	TRUE	450	http://www.talisman-energy.com		9/5/2008	9/5/2008	9/5/2008		TRUE	FALSE	MY	2			0	8/6/2010	6/7/2010	9/5/2010	9/5/2011	8/6/2011	6/7/2011	9/5/2009	2	TLM	NYSE	All		0		pdf
6663	SME	Talisman Vietnam Limited	23	FALSE	TRUE	16			11/7/2007	11/7/2007	11/7/2007		TRUE	FALSE	VN	2			0	10/7/2009	8/8/2009	11/6/2009	11/6/2010	10/7/2010	8/8/2010	11/6/2008	3		ZXXZ					
6664	Foundation	Tallberg Foundation	101	FALSE	FALSE	0	http://www.tallbergfoundation.org		5/1/2006	5/1/2006			FALSE	FALSE	SW	2													ZXXZ					
8498	SME	Talleres y Mantenimiento Industrial S.L.	22	FALSE	TRUE	91	http://www.tami.es		10/22/2008	10/22/2008	10/22/2008		TRUE	FALSE	ES	2			0	9/22/2010	7/24/2010	10/22/2010	10/22/2011	9/22/2011	7/24/2011	10/22/2009	0		ZXXZ	All		0		doc
6665	Company	TAM Linhas Aereas S.A.	3	FALSE	TRUE	20957	http://www.tam.com.br		5/15/2008	6/9/2008	5/15/2008		TRUE	FALSE	BR	2			0	4/15/2010	2/14/2010	5/15/2010	5/15/2011	4/15/2011	2/14/2011	5/15/2009	0		ZXXZ	All		0		
8367	SME	Tamarind Properties Ltd.	9	FALSE	TRUE	160	http://www.tamarindproperties.co.ke		10/1/2008	10/1/2008	10/1/2008		TRUE	FALSE	KE	2			0	9/1/2010	7/3/2010	10/1/2010	10/1/2011	9/1/2011	7/3/2011	10/1/2009	0		ZXXZ	All		0		pdf
6666	Company	Tameer Holding Investments	27	FALSE	TRUE	400	http://www.tameer.net		4/3/2008	4/23/2008	4/3/2008		TRUE	FALSE	AE	2			0	3/4/2010	1/3/2010	4/3/2010	4/3/2011	3/4/2011	1/3/2011	4/3/2009	0		ZXXZ	All		0		
6667	Company	"Tamron Co., Ltd."	18	FALSE	TRUE	5024	http://www.tamron.co.jp		8/13/2007	8/13/2007	8/13/2007		TRUE	FALSE	JP	1			0	7/13/2009	5/14/2009	8/12/2009	8/12/2010	7/13/2010	5/14/2010	8/12/2008			ZXXZ					
8238	Company	Tamura Corporation	105	FALSE	TRUE	696	http://www.tamura-ss.co.jp		9/4/2008	9/4/2008	9/4/2008		TRUE	FALSE	JP	2			0	8/5/2010	6/6/2010	9/4/2010	9/4/2011	8/5/2011	6/6/2011	9/4/2009	1		ZXXZ	All		0		pdf
6668	Company	Tana Netting Company Limited	15	FALSE	TRUE	250	http://www.tananetting.com		3/28/2007	3/28/2007	3/28/2007		TRUE	FALSE	TH	1			0	2/25/2009	12/27/2008	3/27/2009	3/27/2010	2/25/2010	12/27/2009	3/27/2008			ZXXZ					
6669	SME	Tandem - V	14	FALSE	TRUE	170	http://www.tandem.bg		8/7/2007	8/7/2007	8/7/2007		TRUE	FALSE	BG	1			0	7/7/2009	5/8/2009	8/6/2009	8/6/2010	7/7/2010	5/8/2010	8/6/2008			ZXXZ					
6670	Company	"Tangshan Shuguang Industrial Group Co., Ltd."	32	FALSE	TRUE	1200	http://www.sgit.cn		5/22/2007	5/22/2007	5/22/2007		TRUE	FALSE	CN	1			0	4/21/2009	2/20/2009	5/21/2009	5/21/2010	4/21/2010	2/20/2010	5/21/2008			ZXXZ					
6671	Company	Tangxia San Huei Plastic Factory	32	FALSE	TRUE	400			12/15/2006	12/15/2006	12/15/2006		TRUE	FALSE	CN	1			0	11/14/2008	9/15/2008	12/14/2008	12/14/2009	11/14/2009	9/15/2009	12/15/2007			ZXXZ					
6672	SME	Tantex Ltd Kanga Kabisa	29	FALSE	TRUE	15	http://www.kangakabisa.com		2/26/2008	2/26/2008	2/26/2008		TRUE	FALSE	TZ	2			0	1/26/2010	11/27/2009	2/25/2010	2/25/2011	1/26/2011	11/27/2010	2/25/2009	0		ZXXZ	All		0		
6673	Company	TAP SGPS	31	FALSE	TRUE	8200	http://www.tap-airportugal		10/26/2005		1/27/2004	1/27/2008	FALSE	FALSE	PT	3			0	12/27/2005	10/28/2005	1/26/2006	1/26/2007	12/27/2006	10/28/2006	1/26/2005			ZXXZ			3		
6674	Company	TAPSA	21	FALSE	TRUE	251	http://www.fcb.com		10/26/2005	12/28/2007	3/3/2005		TRUE	FALSE	ES	1			0	1/4/2009	11/5/2008	2/3/2009	2/3/2010	1/4/2010	11/5/2009	3/3/2006	0		ZXXZ					
6675	Company	Taranto San Juan S.A.	2	FALSE	TRUE	360	http://www.taranto.com.ar		10/26/2005		8/16/2004		TRUE	FALSE	AR	2			0	1/18/2010	11/19/2009	2/17/2010	2/17/2011	1/18/2011	11/19/2010	8/16/2005			ZXXZ					
8637	NGO Global	TaraWatch	101	FALSE	TRUE	1	http://www.tarawatch.org		11/18/2008	11/18/2008	11/18/2008		TRUE	FALSE	IE	2			0	10/19/2010	8/20/2010	11/18/2010	11/18/2011	10/19/2011	8/20/2011	11/18/2009	0		ZXXZ	All		0		doc
8638	SME	Targeting  Executor SL.	11	FALSE	TRUE	60			11/18/2008	11/18/2008	11/18/2008		TRUE	FALSE	ES	2			0	10/19/2010	8/20/2010	11/18/2010	11/18/2011	10/19/2011	8/20/2011	11/18/2009	0		ZXXZ	All		0		pdf
6676	Company	Tarjetas Cuyanas	6	FALSE	TRUE	250			10/26/2005	4/18/2007	10/14/2004	10/14/2008	FALSE	FALSE	AR	3			0	9/14/2006	7/16/2006	10/14/2006	10/14/2007	9/14/2007	7/16/2007	10/14/2005			ZXXZ			3		
6677	SME	Tarrerias Bonjean	16	FALSE	TRUE	70			10/26/2005		6/3/2003		TRUE	FALSE	FR	2			0	12/21/2009	10/22/2009	1/20/2010	1/20/2011	12/21/2010	10/22/2010	6/2/2004			ZXXZ					
8270	SME	Tartak 'Olczyk' Ludwik Olczyk	26	FALSE	TRUE	54	http://www.tartakolczyk.com.pl		9/8/2008	9/8/2008	9/8/2008		TRUE	FALSE	PL	2			0	8/9/2010	6/10/2010	9/8/2010	9/8/2011	8/9/2011	6/10/2011	9/8/2009	0		ZXXZ	All		0		pdf
8550	SME	Task Informatic	17	FALSE	TRUE	70	http://www.taskinfo.com		11/3/2008	11/3/2008	11/3/2008		TRUE	FALSE	FR	2			0	10/4/2010	8/5/2010	11/3/2010	11/3/2011	10/4/2011	8/5/2011	11/3/2009	0		ZXXZ	All		0		pdf
6678	Company	TAT Industries	3	FALSE	TRUE	1300	http://www.tat-industries.com		10/26/2005		12/8/2004	12/8/2008	FALSE	FALSE	FR	3			0	11/8/2006	9/9/2006	12/8/2006	12/8/2007	11/8/2007	9/9/2007	12/8/2005			ZXXZ			3
6679	Company	Tata Autocomp Systems Ltd	2	FALSE	TRUE	0			10/26/2005		1/3/2003		TRUE	FALSE	IN	0			0	3/9/2008	1/9/2008	4/8/2008	4/8/2009	3/9/2009	1/8/2009	1/3/2004	2	TTM	NYSE			
6680	Company	Tata Chemicals	5	FALSE	TRUE	2935			10/26/2005		9/23/2002		TRUE	FALSE	IN	2			0	6/14/2010	4/15/2010	7/14/2010	7/14/2011	6/14/2011	4/15/2011	9/23/2003	2	500770	BOM			
6681	Company	Tata Consultancy Services	17	FALSE	TRUE	100000	http://www.tcs.com/index.htm		10/23/2006	10/31/2007	10/23/2006		TRUE	TRUE	IN	2			0	5/5/2010	3/6/2010	6/4/2010	6/4/2011	5/5/2011	3/6/2011	10/23/2007	2	532540	BOM			
6682	NGO Local	Tata Council for Community Initiatives	101	FALSE	TRUE	0			10/26/2005	4/17/2008	5/21/2003		TRUE	FALSE	IN	2			0							5/20/2004	0		ZXXZ	All		0
6683	Company	Tata Elxsi Ltd.	17	FALSE	TRUE	1800	http://www.tataelxsi.com		6/19/2006	6/22/2006	6/19/2006		TRUE	FALSE	IN	2			0	2/15/2010	12/17/2009	3/17/2010	3/17/2011	2/15/2011	12/17/2010	6/19/2007	2	500408	BOM			
6684	Company	Tata Industries Limited	11	FALSE	TRUE	0			10/26/2005		3/9/2001		TRUE	FALSE	IN	1			0	10/14/2008	8/15/2008	11/13/2008	11/13/2009	10/14/2009	8/15/2009	3/9/2002			ZXXZ			
6685	Company	Tata Interactive Systems	17	FALSE	TRUE	1000	http://www.tatainteractive.com		2/21/2006	2/21/2006	2/21/2006		TRUE	FALSE	IN	2			0	1/21/2010	11/22/2009	2/20/2010	2/20/2011	1/21/2011	11/22/2010	2/21/2007			ZXXZ			
6686	Company	Tata International Limited	32	FALSE	TRUE	0			10/26/2005	11/24/2008	8/30/2002		TRUE	FALSE	IN	2			0	6/20/2010	4/21/2010	7/20/2010	7/20/2011	6/20/2011	4/21/2011	8/30/2003	0		ZXXZ	All		5
6687	Company	Tata Metaliks Limited	22	FALSE	TRUE	0			10/26/2005		8/31/2002		TRUE	FALSE	IN	2			0	8/19/2009	6/20/2009	9/18/2009	9/18/2010	8/19/2010	6/20/2010	8/31/2003	2	513434	BOM			
6688	Company	Tata Motors Ltd.	32	FALSE	TRUE	0			10/26/2005		9/23/2002		TRUE	FALSE	IN	2			0	11/17/2009	9/18/2009	12/17/2009	12/17/2010	11/17/2010	9/18/2010	9/23/2003	2	TTM	NYSE			
6689	SME	Tata Pigments Limited	5	FALSE	TRUE	195	http://www.tatapigments.co.in		5/14/2007	5/14/2007	5/14/2007		TRUE	FALSE	IN	1			0	4/13/2009	2/12/2009	5/13/2009	5/13/2010	4/13/2010	2/12/2010	5/13/2008			ZXXZ			
6690	Company	Tata Power Company Ltd.	12	FALSE	TRUE	3500			10/26/2005		9/23/2002		TRUE	FALSE	IN	2			0	5/13/2010	3/14/2010	6/12/2010	6/12/2011	5/13/2011	3/14/2011	9/23/2003	2	500400	BOM			
6691	Company	Tata Ryerson Limited	22	FALSE	TRUE	346	http://www.tataryerson.com		10/26/2005		9/27/2005		TRUE	FALSE	IN	2			0	8/30/2009	7/1/2009	9/29/2009	9/29/2010	8/30/2010	7/1/2010	9/27/2006	2	500470	BOM			
6692	Company	Tata Sponge Iron Limited	22	FALSE	TRUE	442	http://www.tatasponge.com		7/31/2006	7/31/2006	7/31/2006		TRUE	FALSE	IN	2			0	2/4/2010	12/6/2009	3/6/2010	3/6/2011	2/4/2011	12/6/2010	7/31/2007			ZXXZ			
6693	Company	Tata Steel	22	FALSE	TRUE	45495	http://tatawire.com		10/26/2005		3/9/2001		TRUE	FALSE	IN	2			0	2/16/2010	12/18/2009	3/18/2010	3/18/2011	2/16/2011	12/18/2010	3/9/2002	2	500470	BOM			
6694	Company	Tata Tea	14	FALSE	TRUE	58000			10/26/2005		9/23/2002		TRUE	FALSE	IN	2			0	10/18/2009	8/19/2009	11/17/2009	11/17/2010	10/18/2010	8/19/2010	9/23/2003	2	500800	BOM					
8086	Company	Tata Teleservices Ltd.	28	FALSE	TRUE	7173	http://tataindicom.com		8/8/2008	8/8/2008	8/8/2008		TRUE	FALSE	IN	2			0	7/9/2010	5/10/2010	8/8/2010	8/8/2011	7/9/2011	5/10/2011	8/8/2009	1		ZXXZ	All		0		pdf
6695	SME	Tata Zambia Ltd	122	FALSE	TRUE	70	http://www.tata.com		10/26/2005	8/21/2008	5/11/2004		TRUE	FALSE	ZM	2			0	11/1/2009	9/2/2009	12/1/2009	12/1/2010	11/1/2010	9/2/2010	5/11/2005	0		ZXXZ	All		0		
6696	Company	Tatweer Dubai LLC	32	FALSE	TRUE	580	http://tatweerdubai.com		5/5/2008	5/5/2008	5/5/2008		TRUE	FALSE	AE	2			0	7/7/2009	5/8/2009	8/6/2009	8/6/2010	7/7/2010	5/8/2010	5/5/2009	3		ZXXZ	All		0		
6697	SME	Tau on-line Ltd.	17	FALSE	TRUE	59	http://www.mojposao.net		3/22/2007	3/22/2007	3/22/2007		TRUE	FALSE	HR	1			0	2/19/2009	12/21/2008	3/21/2009	3/21/2010	2/19/2010	12/21/2009	3/21/2008			ZXXZ					
6698	Company	Taxis G7	31	FALSE	TRUE	320	http://www.taxis-g7.fr		10/26/2005		4/5/2004		TRUE	FALSE	FR	1			0	10/16/2008	8/17/2008	11/15/2008	11/15/2009	10/16/2009	8/17/2009	4/5/2005			ZXXZ					
9866	SME	Tayburn Kurumsal	21	FALSE	TRUE	15	http://www.tayburntasarim.com		8/3/2009	8/3/2009	8/3/2009		TRUE	FALSE	TR	2			1	7/4/2011	5/5/2011	8/3/2011	8/2/2012	7/3/2012	5/4/2012	8/3/2010	1		ZXXZ	All		0	87806823	pdf
9097	Company	Taysec Construction Ltd	9	FALSE	TRUE	2000	http://www.taysec.com.gh		2/26/2009	2/26/2009	2/26/2009		TRUE	FALSE	GH	2			0	1/27/2011	11/28/2010	2/26/2011	2/26/2012	1/27/2012	11/28/2011	2/26/2010	3		ZXXZ	All		0		pdf
6699	Media Organization	taz - die tageszeitung	101	FALSE	FALSE	0	http://www.taz.de		1/17/2008	1/17/2008			FALSE	FALSE	DE	2											0		ZXXZ			0		
6700	Company	Tbilisi Marriott Hotel and Courtyard by Marriott Tbilisi	32	FALSE	TRUE	250	http://www.marriott.com		3/9/2007	3/9/2007	3/9/2007		TRUE	FALSE	GE	1			0	2/6/2009	12/8/2008	3/8/2009	3/8/2010	2/6/2010	12/8/2009	3/8/2008			ZXXZ					
6701	SME	TC Centre Pte Ltd	11	FALSE	TRUE	12	http://www.tccentre.com		3/21/2006	3/21/2006	3/21/2006		TRUE	FALSE	SG	0			0	2/19/2008	12/21/2007	3/20/2008	3/20/2009	2/18/2009	12/20/2008	3/21/2007			ZXXZ					
6702	Company	TCE Consulting Engineers Limited	9	FALSE	TRUE	1136	http://www.tce.co.in		2/15/2006	2/15/2006	2/15/2006		TRUE	FALSE	IN	1			0	1/25/2009	11/26/2008	2/24/2009	2/24/2010	1/25/2010	11/26/2009	2/15/2007			ZXXZ					
9642	Company	TDC A/S	28	FALSE	TRUE	14745	http://tdc.com/		6/19/2009	6/19/2009	6/19/2009		TRUE	FALSE	DK	2			1	5/20/2011	3/21/2011	6/19/2011	6/18/2012	5/19/2012	3/20/2012	6/19/2010	2		CPH	All		0	134146823	pdf
6703	SME	TDG Communications	21	FALSE	TRUE	70	http://www.thedesigngroup.co.uk		10/17/2007	10/17/2007	10/17/2007		TRUE	FALSE	GB	2			0	9/16/2009	7/18/2009	10/16/2009	10/16/2010	9/16/2010	7/18/2010	10/16/2008	0		ZXXZ					
6704	SME	TDLC	31	FALSE	TRUE	53	http://www.tdlc.fr		3/24/2007	3/24/2007	3/24/2007		TRUE	FALSE	FR	1			0	2/21/2009	12/23/2008	3/23/2009	3/23/2010	2/21/2010	12/23/2009	3/23/2008			ZXXZ					
6705	SME	TDV Industries	29	FALSE	TRUE	156	http://www.tdv-industries.fr		10/16/2007	10/16/2007	10/16/2007		TRUE	FALSE	FR	2			0	1/12/2010	11/13/2009	2/11/2010	2/11/2011	1/12/2011	11/13/2010	10/15/2008	0		ZXXZ					
6706	SME	TEA Computers	17	FALSE	TRUE	95	http://www.teacomputers.com	T/TEAComputers	10/26/2005		1/22/2003		TRUE	FALSE	EG	0			0	8/28/2007	6/29/2007	9/27/2007	9/26/2008	8/27/2008	6/28/2008	1/22/2004			ZXXZ					
6707	Company	Tea Sourcing Partnership	32	FALSE	FALSE	0			10/26/2005		10/26/2005		FALSE	FALSE	GB	2			0	7/2/2007	5/3/2007	8/1/2007	7/31/2008	7/1/2008	5/2/2008	10/26/2006			ZXXZ					
6708	SME	Teak Holz International AG	26	FALSE	TRUE	66	http://www.teakholzinternational.com		3/24/2007	6/9/2009	3/24/2007		TRUE	FALSE	AT	1			0	3/1/2010	12/31/2009	3/31/2010	3/31/2011	3/1/2011	12/31/2010	3/23/2008	0		ZXXZ	This feature was never implemented		0	134146823	
7747	SME	TEB Sh.A.	13	FALSE	TRUE	158	http://teb-kos.com		6/16/2008	6/16/2008	6/16/2008		TRUE	FALSE	XZ	2			0	5/17/2010	3/18/2010	6/16/2010	6/16/2011	5/17/2011	3/18/2011	6/16/2009	0		ZXXZ	All		0		pdf
6709	SME	Tec-Laser S.A.	22	FALSE	TRUE	23	http://www.tec-laser.com		5/8/2008	5/8/2008	5/8/2008		TRUE	FALSE	CO	2			0	4/8/2010	2/7/2010	5/8/2010	5/8/2011	4/8/2011	2/7/2011	5/8/2009	0		ZXXZ	All		0		
8144	SME	TECCI	105	FALSE	TRUE	35	http://tecci.com		8/22/2008	8/22/2008	8/22/2008		TRUE	FALSE	ES	2			0	7/23/2010	5/24/2010	8/22/2010	8/22/2011	7/23/2011	5/24/2011	8/22/2009	0		ZXXZ	All		0		pdf
9830	SME	Tecfiber	9	FALSE	TRUE	25	http://www.tecfiber.com		7/27/2009	7/27/2009	7/27/2009		TRUE	FALSE	TN	2			1	6/27/2011	4/28/2011	7/27/2011	7/26/2012	6/26/2012	4/27/2012	7/27/2010	0		ZXXZ	All		0	87806823	pdf
6710	SME	Tech Therm	11	FALSE	TRUE	14	http://www.aleor.fr		1/10/2007	1/10/2007	1/10/2007		TRUE	FALSE	FR	1			0	12/10/2008	10/11/2008	1/9/2009	1/9/2010	12/10/2009	10/11/2009	1/10/2008			ZXXZ					
6711	Company	Techint S/A	9	FALSE	TRUE	4000	http://www.techint.com.br		3/3/2008	3/3/2008	3/3/2008		TRUE	FALSE	BR	2			0	2/1/2010	12/3/2009	3/3/2010	3/3/2011	2/1/2011	12/3/2010	3/3/2009	0		ZXXZ	All		0		
9878	SME	Techni As	20	FALSE	TRUE	37	http://www.techni.no		8/11/2009	8/11/2009	8/11/2009		TRUE	FALSE	NO	2			1	7/12/2011	5/13/2011	8/11/2011	8/10/2012	7/11/2012	5/12/2012	8/11/2010	1		ZXXZ	All		0	87806823	pdf
8925	SME	"Technibus, Inc"	32	FALSE	TRUE	104	http://www.technibus.com		1/19/2009	1/19/2009	1/19/2009		TRUE	FALSE	US	2			0	12/20/2010	10/21/2010	1/19/2011	1/19/2012	12/20/2011	10/21/2011	1/19/2010	0		ZXXZ	All		0		pdf
9807	Academic	Technical University of Moldova	101	FALSE	TRUE	1200	http://www.utm.md		7/21/2009	7/21/2009	7/21/2009		TRUE	FALSE	MD	2			1	6/21/2011	4/22/2011	7/21/2011	7/20/2012	6/20/2012	4/21/2012	7/21/2010	4		ZXXZ	All		0	87806823	pdf
6712	Academic	Technical University Vienna	101	FALSE	FALSE	0			10/26/2005		10/26/2005		TRUE	FALSE	AT	2			0							10/26/2006			ZXXZ					
6713	SME	Technifor	20	FALSE	TRUE	185	http://www.technifor.com		10/26/2005		2/10/2004	2/10/2008	FALSE	FALSE	FR	3			0	1/10/2006	11/11/2005	2/9/2006	2/9/2007	1/10/2007	11/11/2006	2/9/2005			ZXXZ			3		
6714	Company	Technip	23	FALSE	TRUE	15000	http://www.technip-coflexip.com		10/26/2005		10/14/2002		TRUE	FALSE	FR	2			0	4/29/2010	2/28/2010	5/29/2010	5/29/2011	4/29/2011	2/28/2011	10/14/2003	2	TECF	EPA					
